"Ausgangsjahr","Gemeinde_BFS_Nr","Gemeindename","Stadtkreis_BFS_Nr","Stadtkreis_Name","Gesetz_Nummer","Gesetz_Abk","Tatbestand","Straftaten_total","Straftaten_vollendet","Straftaten_versucht","Einwohner","Häufigkeitszahl"
2022,98,Schleinikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,858,0
2022,98,Schleinikon,,,311.0,StGB,Einbrüche insgesamt,0,0,0,858,0
2022,247,Schlieren,,,311.0,StGB,Einbruchdiebstahl,94,48,46,19941,4.7
2022,247,Schlieren,,,311.0,StGB,Einschleichdiebstahl,32,27,5,19941,1.6
2022,247,Schlieren,,,311.0,StGB,Einbrüche insgesamt,126,75,51,19941,6.3
2022,197,Schwerzenbach,,,311.0,StGB,Einbruchdiebstahl,15,11,4,5135,2.9
2022,197,Schwerzenbach,,,311.0,StGB,Einschleichdiebstahl,4,3,1,5135,0.8
2022,197,Schwerzenbach,,,311.0,StGB,Einbrüche insgesamt,19,14,5,5135,3.7
2022,99,Schöfflisdorf,,,311.0,StGB,Einbruchdiebstahl,5,2,3,1374,3.6
2022,99,Schöfflisdorf,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1374,0.7
2022,99,Schöfflisdorf,,,311.0,StGB,Einbrüche insgesamt,6,3,3,1374,4.4
2022,119,Seegräben,,,311.0,StGB,Einbruchdiebstahl,1,0,1,1429,0.7
2022,119,Seegräben,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1429,0.7
2022,119,Seegräben,,,311.0,StGB,Einbrüche insgesamt,2,1,1,1429,1.4
2022,227,Seuzach,,,311.0,StGB,Einbruchdiebstahl,17,10,7,7630,2.2
2022,227,Seuzach,,,311.0,StGB,Einschleichdiebstahl,14,13,1,7630,1.8
2022,227,Seuzach,,,311.0,StGB,Einbrüche insgesamt,31,23,8,7630,4.1
2022,100,Stadel,,,311.0,StGB,Einbruchdiebstahl,5,2,3,2361,2.1
2022,100,Stadel,,,311.0,StGB,Einschleichdiebstahl,1,1,0,2361,0.4
2022,100,Stadel,,,311.0,StGB,Einbrüche insgesamt,6,3,3,2361,2.5
2022,13,Stallikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,3825,0.3
2022,13,Stallikon,,,311.0,StGB,Einschleichdiebstahl,2,2,0,3825,0.5
2022,13,Stallikon,,,311.0,StGB,Einbrüche insgesamt,3,3,0,3825,0.8
2022,292,Stammheim,,,311.0,StGB,Einbruchdiebstahl,1,1,0,2861,0.3
2022,292,Stammheim,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2861,0.7
2022,292,Stammheim,,,311.0,StGB,Einbrüche insgesamt,3,3,0,2861,1
2022,101,Steinmaur,,,311.0,StGB,Einbruchdiebstahl,15,11,4,3617,4.1
2022,101,Steinmaur,,,311.0,StGB,Einschleichdiebstahl,6,6,0,3617,1.7
2022,101,Steinmaur,,,311.0,StGB,Einbrüche insgesamt,21,17,4,3617,5.8
2022,158,Stäfa,,,311.0,StGB,Einbruchdiebstahl,20,14,6,14799,1.4
2022,158,Stäfa,,,311.0,StGB,Einschleichdiebstahl,6,6,0,14799,0.4
2022,158,Stäfa,,,311.0,StGB,Einbrüche insgesamt,26,20,6,14799,1.8
2022,39,Thalheim,,,311.0,StGB,Einbruchdiebstahl,3,2,1,973,3.1
2022,39,Thalheim,,,311.0,StGB,Einschleichdiebstahl,1,1,0,973,1
2022,39,Thalheim,,,311.0,StGB,Einbrüche insgesamt,4,3,1,973,4.1
2022,141,Thalwil,,,311.0,StGB,Einbruchdiebstahl,73,39,34,18541,3.9
2022,141,Thalwil,,,311.0,StGB,Einschleichdiebstahl,20,18,2,18541,1.1
2022,141,Thalwil,,,311.0,StGB,Einbrüche insgesamt,93,57,36,18541,5
2022,41,Truttikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,451,0
2022,41,Truttikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,451,0
2022,41,Truttikon,,,311.0,StGB,Einbrüche insgesamt,0,0,0,451,0
2022,40,Trüllikon,,,311.0,StGB,Einbruchdiebstahl,2,0,2,1060,1.9
2022,40,Trüllikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1060,0
2022,40,Trüllikon,,,311.0,StGB,Einbrüche insgesamt,2,0,2,1060,1.9
2022,228,Turbenthal,,,311.0,StGB,Einbruchdiebstahl,7,1,6,5052,1.4
2022,228,Turbenthal,,,311.0,StGB,Einschleichdiebstahl,7,5,2,5052,1.4
2022,228,Turbenthal,,,311.0,StGB,Einbrüche insgesamt,14,6,8,5052,2.8
2022,159,Uetikon,,,311.0,StGB,Einbruchdiebstahl,14,9,5,6305,2.2
2022,159,Uetikon,,,311.0,StGB,Einschleichdiebstahl,3,3,0,6305,0.5
2022,159,Uetikon,,,311.0,StGB,Einbrüche insgesamt,17,12,5,6305,2.7
2022,248,Uitikon,,,311.0,StGB,Einbruchdiebstahl,46,20,26,5030,9.1
2022,248,Uitikon,,,311.0,StGB,Einschleichdiebstahl,7,7,0,5030,1.4
2022,248,Uitikon,,,311.0,StGB,Einbrüche insgesamt,53,27,26,5030,10.5
2022,249,Unterengstringen,,,311.0,StGB,Einbruchdiebstahl,15,9,6,4116,3.6
2022,249,Unterengstringen,,,311.0,StGB,Einschleichdiebstahl,5,2,3,4116,1.2
2022,249,Unterengstringen,,,311.0,StGB,Einbrüche insgesamt,20,11,9,4116,4.9
2022,250,Urdorf,,,311.0,StGB,Einbruchdiebstahl,40,15,25,10222,3.9
2022,250,Urdorf,,,311.0,StGB,Einschleichdiebstahl,9,8,1,10222,0.9
2022,250,Urdorf,,,311.0,StGB,Einbrüche insgesamt,49,23,26,10222,4.8
2022,198,Uster,,,311.0,StGB,Einbruchdiebstahl,100,48,52,35529,2.8
2022,198,Uster,,,311.0,StGB,Einschleichdiebstahl,37,29,8,35529,1
2022,198,Uster,,,311.0,StGB,Einbrüche insgesamt,137,77,60,35529,3.9
2022,43,Volken,,,311.0,StGB,Einbruchdiebstahl,0,0,0,392,0
2022,43,Volken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,392,0
2022,43,Volken,,,311.0,StGB,Einbrüche insgesamt,0,0,0,392,0
2022,199,Volketswil,,,311.0,StGB,Einbruchdiebstahl,44,29,15,19119,2.3
2022,199,Volketswil,,,311.0,StGB,Einschleichdiebstahl,6,6,0,19119,0.3
2022,199,Volketswil,,,311.0,StGB,Einbrüche insgesamt,50,35,15,19119,2.6
2022,120,Wald,,,311.0,StGB,Einbruchdiebstahl,8,4,4,10290,0.8
2022,120,Wald,,,311.0,StGB,Einschleichdiebstahl,7,7,0,10290,0.7
2022,120,Wald,,,311.0,StGB,Einbrüche insgesamt,15,11,4,10290,1.5
2022,69,Wallisellen,,,311.0,StGB,Einbruchdiebstahl,30,17,13,17280,1.7
2022,69,Wallisellen,,,311.0,StGB,Einschleichdiebstahl,22,14,8,17280,1.3
2022,69,Wallisellen,,,311.0,StGB,Einbrüche insgesamt,52,31,21,17280,3
2022,200,Wangen-Brüttisellen,,,311.0,StGB,Einbruchdiebstahl,15,10,5,7977,1.9
2022,200,Wangen-Brüttisellen,,,311.0,StGB,Einschleichdiebstahl,6,5,1,7977,0.8
2022,200,Wangen-Brüttisellen,,,311.0,StGB,Einbrüche insgesamt,21,15,6,7977,2.6
2022,70,Wasterkingen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,586,0
2022,70,Wasterkingen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,586,0
2022,70,Wasterkingen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,586,0
2022,102,Weiach,,,311.0,StGB,Einbruchdiebstahl,1,0,1,2049,0.5
2022,102,Weiach,,,311.0,StGB,Einschleichdiebstahl,2,2,0,2049,1
2022,102,Weiach,,,311.0,StGB,Einbrüche insgesamt,3,2,1,2049,1.5
2022,251,Weiningen,,,311.0,StGB,Einbruchdiebstahl,27,16,11,4863,5.6
2022,251,Weiningen,,,311.0,StGB,Einschleichdiebstahl,3,3,0,4863,0.6
2022,251,Weiningen,,,311.0,StGB,Einbrüche insgesamt,30,19,11,4863,6.2
2022,180,Weisslingen,,,311.0,StGB,Einbruchdiebstahl,6,4,2,3440,1.7
2022,180,Weisslingen,,,311.0,StGB,Einschleichdiebstahl,1,1,0,3440,0.3
2022,180,Weisslingen,,,311.0,StGB,Einbrüche insgesamt,7,5,2,3440,2
2022,14,Wettswil,,,311.0,StGB,Einbruchdiebstahl,16,7,9,5288,3
2022,14,Wettswil,,,311.0,StGB,Einschleichdiebstahl,4,4,0,5288,0.8
2022,14,Wettswil,,,311.0,StGB,Einbrüche insgesamt,20,11,9,5288,3.8
2022,121,Wetzikon,,,311.0,StGB,Einbruchdiebstahl,39,26,13,25470,1.5
2022,121,Wetzikon,,,311.0,StGB,Einschleichdiebstahl,18,18,0,25470,0.7
2022,121,Wetzikon,,,311.0,StGB,Einbrüche insgesamt,57,44,13,25470,2.2
2022,298,Wiesendangen,,,311.0,StGB,Einbruchdiebstahl,20,10,10,6647,3
2022,298,Wiesendangen,,,311.0,StGB,Einschleichdiebstahl,8,8,0,6647,1.2
2022,298,Wiesendangen,,,311.0,StGB,Einbrüche insgesamt,28,18,10,6647,4.2
2022,71,Wil,,,311.0,StGB,Einbruchdiebstahl,2,0,2,1515,1.3
2022,71,Wil,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1515,0
2022,71,Wil,,,311.0,StGB,Einbrüche insgesamt,2,0,2,1515,1.3
2022,181,Wila,,,311.0,StGB,Einbruchdiebstahl,4,1,3,2015,2
2022,181,Wila,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2015,0
2022,181,Wila,,,311.0,StGB,Einbrüche insgesamt,4,1,3,2015,2
2022,182,Wildberg,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1021,1
2022,182,Wildberg,,,311.0,StGB,Einschleichdiebstahl,4,4,0,1021,3.9
2022,182,Wildberg,,,311.0,StGB,Einbrüche insgesamt,5,5,0,1021,4.9
2022,72,Winkel,,,311.0,StGB,Einbruchdiebstahl,9,4,5,4841,1.9
2022,72,Winkel,,,311.0,StGB,Einschleichdiebstahl,5,5,0,4841,1
2022,72,Winkel,,,311.0,StGB,Einbrüche insgesamt,14,9,5,4841,2.9
2022,230,Winterthur,,,311.0,StGB,Einbruchdiebstahl,476,249,227,115129,4.1
2022,230,Winterthur,,,311.0,StGB,Einschleichdiebstahl,207,178,29,115129,1.8
2022,230,Winterthur,,,311.0,StGB,Einbrüche insgesamt,683,427,256,115129,5.9
2022,293,Wädenswil,,,311.0,StGB,Einbruchdiebstahl,78,56,22,24952,3.1
2022,293,Wädenswil,,,311.0,StGB,Einschleichdiebstahl,11,11,0,24952,0.4
2022,293,Wädenswil,,,311.0,StGB,Einbrüche insgesamt,89,67,22,24952,3.6
2022,231,Zell,,,311.0,StGB,Einbruchdiebstahl,11,8,3,6445,1.7
2022,231,Zell,,,311.0,StGB,Einschleichdiebstahl,14,12,2,6445,2.2
2022,231,Zell,,,311.0,StGB,Einbrüche insgesamt,25,20,5,6445,3.9
2022,161,Zollikon,,,311.0,StGB,Einbruchdiebstahl,60,30,30,13374,4.5
2022,161,Zollikon,,,311.0,StGB,Einschleichdiebstahl,22,16,6,13374,1.6
2022,161,Zollikon,,,311.0,StGB,Einbrüche insgesamt,82,46,36,13374,6.1
2022,160,Zumikon,,,311.0,StGB,Einbruchdiebstahl,39,21,18,5587,7
2022,160,Zumikon,,,311.0,StGB,Einschleichdiebstahl,10,10,0,5587,1.8
2022,160,Zumikon,,,311.0,StGB,Einbrüche insgesamt,49,31,18,5587,8.8
2022,261,Zürich,2610001,Kreis 1,311.0,StGB,Einbruchdiebstahl,95,52,43,5411,17.6
2022,261,Zürich,2610001,Kreis 1,311.0,StGB,Einschleichdiebstahl,58,52,6,5411,10.7
2022,261,Zürich,2610001,Kreis 1,311.0,StGB,Einbrüche insgesamt,153,104,49,5411,28.3
2022,261,Zürich,2610002,Kreis 2,311.0,StGB,Einbruchdiebstahl,206,136,70,35494,5.8
2022,261,Zürich,2610002,Kreis 2,311.0,StGB,Einschleichdiebstahl,45,38,7,35494,1.3
2022,261,Zürich,2610002,Kreis 2,311.0,StGB,Einbrüche insgesamt,251,174,77,35494,7.1
2022,261,Zürich,2610003,Kreis 3,311.0,StGB,Einbruchdiebstahl,231,170,61,48865,4.7
2022,261,Zürich,2610003,Kreis 3,311.0,StGB,Einschleichdiebstahl,73,70,3,48865,1.5
2022,261,Zürich,2610003,Kreis 3,311.0,StGB,Einbrüche insgesamt,304,240,64,48865,6.2
2022,261,Zürich,2610004,Kreis 4,311.0,StGB,Einbruchdiebstahl,223,175,48,27765,8
2022,261,Zürich,2610004,Kreis 4,311.0,StGB,Einschleichdiebstahl,80,72,8,27765,2.9
2022,261,Zürich,2610004,Kreis 4,311.0,StGB,Einbrüche insgesamt,303,247,56,27765,10.9
2022,261,Zürich,2610005,Kreis 5,311.0,StGB,Einbruchdiebstahl,107,80,27,15331,7
2022,261,Zürich,2610005,Kreis 5,311.0,StGB,Einschleichdiebstahl,87,79,8,15331,5.7
2022,261,Zürich,2610005,Kreis 5,311.0,StGB,Einbrüche insgesamt,194,159,35,15331,12.7
2022,261,Zürich,2610006,Kreis 6,311.0,StGB,Einbruchdiebstahl,165,102,63,33665,4.9
2022,261,Zürich,2610006,Kreis 6,311.0,StGB,Einschleichdiebstahl,56,51,5,33665,1.7
2022,261,Zürich,2610006,Kreis 6,311.0,StGB,Einbrüche insgesamt,221,153,68,33665,6.6
2022,261,Zürich,2610007,Kreis 7,311.0,StGB,Einbruchdiebstahl,141,85,56,37662,3.7
2022,261,Zürich,2610007,Kreis 7,311.0,StGB,Einschleichdiebstahl,43,31,12,37662,1.1
2022,261,Zürich,2610007,Kreis 7,311.0,StGB,Einbrüche insgesamt,184,116,68,37662,4.9
2022,261,Zürich,2610008,Kreis 8,311.0,StGB,Einbruchdiebstahl,69,46,23,17152,4
2022,261,Zürich,2610008,Kreis 8,311.0,StGB,Einschleichdiebstahl,38,34,4,17152,2.2
2022,261,Zürich,2610008,Kreis 8,311.0,StGB,Einbrüche insgesamt,107,80,27,17152,6.2
2022,261,Zürich,2610009,Kreis 9,311.0,StGB,Einbruchdiebstahl,259,192,67,55824,4.6
2022,261,Zürich,2610009,Kreis 9,311.0,StGB,Einschleichdiebstahl,91,82,9,55824,1.6
2022,261,Zürich,2610009,Kreis 9,311.0,StGB,Einbrüche insgesamt,350,274,76,55824,6.3
2022,261,Zürich,2610010,Kreis 10,311.0,StGB,Einbruchdiebstahl,145,89,56,39719,3.7
2022,261,Zürich,2610010,Kreis 10,311.0,StGB,Einschleichdiebstahl,35,31,4,39719,0.9
2022,261,Zürich,2610010,Kreis 10,311.0,StGB,Einbrüche insgesamt,180,120,60,39719,4.5
2022,261,Zürich,2610011,Kreis 11,311.0,StGB,Einbruchdiebstahl,313,215,98,73223,4.3
2022,261,Zürich,2610011,Kreis 11,311.0,StGB,Einschleichdiebstahl,87,76,11,73223,1.2
2022,261,Zürich,2610011,Kreis 11,311.0,StGB,Einbrüche insgesamt,400,291,109,73223,5.5
2022,261,Zürich,2610012,Kreis 12,311.0,StGB,Einbruchdiebstahl,89,59,30,31402,2.8
2022,261,Zürich,2610012,Kreis 12,311.0,StGB,Einschleichdiebstahl,25,22,3,31402,0.8
2022,261,Zürich,2610012,Kreis 12,311.0,StGB,Einbrüche insgesamt,114,81,33,31402,3.6
2022,261,Zürich,,unbekannt,311.0,StGB,Einbruchdiebstahl,1,1,0,1680,
2022,261,Zürich,,unbekannt,311.0,StGB,Einschleichdiebstahl,1,1,0,1680,
2022,261,Zürich,,unbekannt,311.0,StGB,Einbrüche insgesamt,2,2,0,1680,
2022,7601,unbekannt ZH,,,311.0,StGB,Einbruchdiebstahl,4,4,0,,
2022,7601,unbekannt ZH,,,311.0,StGB,Einschleichdiebstahl,0,0,0,,
2022,7601,unbekannt ZH,,,311.0,StGB,Einbrüche insgesamt,4,4,0,,
2023,131,Adliswil,,,311.0,StGB,Einbruchdiebstahl,51,40,11,19243,2.7
2023,131,Adliswil,,,311.0,StGB,Einschleichdiebstahl,9,9,0,19243,0.5
2023,131,Adliswil,,,311.0,StGB,Einbrüche insgesamt,60,49,11,19243,3.1
2023,241,Aesch,,,311.0,StGB,Einbruchdiebstahl,5,2,3,1672,3
2023,241,Aesch,,,311.0,StGB,Einschleichdiebstahl,2,0,2,1672,1.2
2023,241,Aesch,,,311.0,StGB,Einbrüche insgesamt,7,2,5,1672,4.2
2023,1,Aeugst,,,311.0,StGB,Einbruchdiebstahl,4,1,3,1991,2
2023,1,Aeugst,,,311.0,StGB,Einschleichdiebstahl,3,3,0,1991,1.5
2023,1,Aeugst,,,311.0,StGB,Einbrüche insgesamt,7,4,3,1991,3.5
2023,2,Affoltern,,,311.0,StGB,Einbruchdiebstahl,41,27,14,12588,3.3
2023,2,Affoltern,,,311.0,StGB,Einschleichdiebstahl,13,12,1,12588,1
2023,2,Affoltern,,,311.0,StGB,Einbrüche insgesamt,54,39,15,12588,4.3
2023,211,Altikon,,,311.0,StGB,Einbruchdiebstahl,1,1,0,729,1.4
2023,211,Altikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,729,0
2023,211,Altikon,,,311.0,StGB,Einbrüche insgesamt,1,1,0,729,1.4
2023,291,Andelfingen,,,311.0,StGB,Einbruchdiebstahl,7,3,4,3431,2
2023,291,Andelfingen,,,311.0,StGB,Einschleichdiebstahl,5,5,0,3431,1.5
2023,291,Andelfingen,,,311.0,StGB,Einbrüche insgesamt,12,8,4,3431,3.5
2023,51,Bachenbülach,,,311.0,StGB,Einbruchdiebstahl,9,6,3,4208,2.1
2023,51,Bachenbülach,,,311.0,StGB,Einschleichdiebstahl,5,5,0,4208,1.2
2023,51,Bachenbülach,,,311.0,StGB,Einbrüche insgesamt,14,11,3,4208,3.3
2023,81,Bachs,,,311.0,StGB,Einbruchdiebstahl,1,1,0,636,1.6
2023,81,Bachs,,,311.0,StGB,Einschleichdiebstahl,1,1,0,636,1.6
2023,81,Bachs,,,311.0,StGB,Einbrüche insgesamt,2,2,0,636,3.1
2023,52,Bassersdorf,,,311.0,StGB,Einbruchdiebstahl,35,14,21,12062,2.9
2023,52,Bassersdorf,,,311.0,StGB,Einschleichdiebstahl,9,7,2,12062,0.7
2023,52,Bassersdorf,,,311.0,StGB,Einbrüche insgesamt,44,21,23,12062,3.6
2023,297,Bauma,,,311.0,StGB,Einbruchdiebstahl,4,2,2,4924,0.8
2023,297,Bauma,,,311.0,StGB,Einschleichdiebstahl,5,5,0,4924,1
2023,297,Bauma,,,311.0,StGB,Einbrüche insgesamt,9,7,2,4924,1.8
2023,22,Benken,,,311.0,StGB,Einbruchdiebstahl,2,1,1,847,2.4
2023,22,Benken,,,311.0,StGB,Einschleichdiebstahl,0,0,0,847,0
2023,22,Benken,,,311.0,StGB,Einbrüche insgesamt,2,1,1,847,2.4
2023,23,Berg,,,311.0,StGB,Einbruchdiebstahl,1,1,0,592,1.7
2023,23,Berg,,,311.0,StGB,Einschleichdiebstahl,0,0,0,592,0
2023,23,Berg,,,311.0,StGB,Einbrüche insgesamt,1,1,0,592,1.7
2023,242,Birmensdorf,,,311.0,StGB,Einbruchdiebstahl,30,18,12,7057,4.3
2023,242,Birmensdorf,,,311.0,StGB,Einschleichdiebstahl,8,8,0,7057,1.1
2023,242,Birmensdorf,,,311.0,StGB,Einbrüche insgesamt,38,26,12,7057,5.4
2023,3,Bonstetten,,,311.0,StGB,Einbruchdiebstahl,11,8,3,5624,2
2023,3,Bonstetten,,,311.0,StGB,Einschleichdiebstahl,0,0,0,5624,0
2023,3,Bonstetten,,,311.0,StGB,Einbrüche insgesamt,11,8,3,5624,2
2023,82,Boppelsen,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1454,0
2023,82,Boppelsen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1454,0
2023,82,Boppelsen,,,311.0,StGB,Einbrüche insgesamt,0,0,0,1454,0
2023,213,Brütten,,,311.0,StGB,Einbruchdiebstahl,8,5,3,2161,3.7
2023,213,Brütten,,,311.0,StGB,Einschleichdiebstahl,4,3,1,2161,1.9
2023,213,Brütten,,,311.0,StGB,Einbrüche insgesamt,12,8,4,2161,5.6
2023,112,Bubikon,,,311.0,StGB,Einbruchdiebstahl,13,8,5,7496,1.7
2023,112,Bubikon,,,311.0,StGB,Einschleichdiebstahl,6,5,1,7496,0.8
2023,112,Bubikon,,,311.0,StGB,Einbrüche insgesamt,19,13,6,7496,2.5
2023,24,Buch,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1038,0
2023,24,Buch,,,311.0,StGB,Einschleichdiebstahl,1,0,1,1038,1
2023,24,Buch,,,311.0,StGB,Einbrüche insgesamt,1,0,1,1038,1
2023,83,Buchs,,,311.0,StGB,Einbruchdiebstahl,13,10,3,6628,2
2023,83,Buchs,,,311.0,StGB,Einschleichdiebstahl,5,5,0,6628,0.8
2023,83,Buchs,,,311.0,StGB,Einbrüche insgesamt,18,15,3,6628,2.7
2023,111,Bäretswil,,,311.0,StGB,Einbruchdiebstahl,4,2,2,5098,0.8
2023,111,Bäretswil,,,311.0,StGB,Einschleichdiebstahl,0,0,0,5098,0
2023,111,Bäretswil,,,311.0,StGB,Einbrüche insgesamt,4,2,2,5098,0.8
2023,53,Bülach,,,311.0,StGB,Einbruchdiebstahl,89,48,41,23624,3.8
2023,53,Bülach,,,311.0,StGB,Einschleichdiebstahl,25,25,0,23624,1.1
2023,53,Bülach,,,311.0,StGB,Einbrüche insgesamt,114,73,41,23624,4.8
2023,25,Dachsen,,,311.0,StGB,Einbruchdiebstahl,2,2,0,1950,1
2023,25,Dachsen,,,311.0,StGB,Einschleichdiebstahl,9,8,1,1950,4.6
2023,25,Dachsen,,,311.0,StGB,Einbrüche insgesamt,11,10,1,1950,5.6
2023,86,Dielsdorf,,,311.0,StGB,Einbruchdiebstahl,13,9,4,6151,2.1
2023,86,Dielsdorf,,,311.0,StGB,Einschleichdiebstahl,7,7,0,6151,1.1
2023,86,Dielsdorf,,,311.0,StGB,Einbrüche insgesamt,20,16,4,6151,3.3
2023,243,Dietikon,,,311.0,StGB,Einbruchdiebstahl,77,47,30,28162,2.7
2023,243,Dietikon,,,311.0,StGB,Einschleichdiebstahl,32,29,3,28162,1.1
2023,243,Dietikon,,,311.0,StGB,Einbrüche insgesamt,109,76,33,28162,3.9
2023,54,Dietlikon,,,311.0,StGB,Einbruchdiebstahl,19,13,6,7855,2.4
2023,54,Dietlikon,,,311.0,StGB,Einschleichdiebstahl,19,17,2,7855,2.4
2023,54,Dietlikon,,,311.0,StGB,Einbrüche insgesamt,38,30,8,7855,4.8
2023,216,Dinhard,,,311.0,StGB,Einbruchdiebstahl,7,4,3,1730,4
2023,216,Dinhard,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1730,0
2023,216,Dinhard,,,311.0,StGB,Einbrüche insgesamt,7,4,3,1730,4
2023,26,Dorf,,,311.0,StGB,Einbruchdiebstahl,1,1,0,712,1.4
2023,26,Dorf,,,311.0,StGB,Einschleichdiebstahl,0,0,0,712,0
2023,26,Dorf,,,311.0,StGB,Einbrüche insgesamt,1,1,0,712,1.4
2023,214,Dägerlen,,,311.0,StGB,Einbruchdiebstahl,1,1,0,1092,0.9
2023,214,Dägerlen,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1092,0
2023,214,Dägerlen,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1092,0.9
2023,84,Dällikon,,,311.0,StGB,Einbruchdiebstahl,10,3,7,4271,2.3
2023,84,Dällikon,,,311.0,StGB,Einschleichdiebstahl,8,7,1,4271,1.9
2023,84,Dällikon,,,311.0,StGB,Einbrüche insgesamt,18,10,8,4271,4.2
2023,85,Dänikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,1865,0
2023,85,Dänikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,1865,0.5
2023,85,Dänikon,,,311.0,StGB,Einbrüche insgesamt,1,1,0,1865,0.5
2023,215,Dättlikon,,,311.0,StGB,Einbruchdiebstahl,0,0,0,829,0
2023,215,Dättlikon,,,311.0,StGB,Einschleichdiebstahl,1,1,0,829,1.2
2023,215,Dättlikon,,,311.0,StGB,Einbrüche insgesamt,1,1,0,829,1.2
2023,191,Dübendorf,,,311.0,StGB,Einbruchdiebstahl,75,42,33,30801,2.4
2023,191,Dübendorf,,,311.0,StGB,Einschleichdiebstahl,28,27,1,30801,0.9
2023,191,Dübendorf,,,311.0,StGB,Einbrüche insgesamt,103,69,34,30801,3.3
2023,113,Dürnten,,,311.0,StGB,Einbruchdiebstahl,14,7,7,7779,1.8
2023,113,Dürnten,,,311.0,StGB,Einschleichdiebstahl,11,7,4,7779,1.4
2023,113,Dürnten,,,311.0,StGB,Einbrüche insgesamt,25,14,11,7779,3.2
2023,192,Egg,,,311.0,StGB,Einbruchdiebstahl,7,2,5,8786,0.8
2023,192,Egg,,,311.0,StGB,Einschleichdiebstahl,5,5,0,8786,0.6
2023,192,Egg,,,311.0,StGB,Einbrüche insgesamt,12,7,5,8786,1.4
2023,55,Eglisau,,,311.0,StGB,Einbruchdiebstahl,12,6,6,5520,2.2
2023,55,Eglisau,,,311.0,StGB,Einschleichdiebstahl,5,5,0,5520,0.9
2023,55,Eglisau,,,311.0,StGB,Einbrüche insgesamt,17,11,6,5520,3.1
2023,294,Elgg,,,311.0,StGB,Einbruchdiebstahl,6,2,4,5071,1.2
2023,294,Elgg,,,311.0,StGB,Einschleichdiebstahl,10,10,0,5071,2
2023,294,Elgg,,,311.0,StGB,Einbrüche insgesamt,16,12,4,5071,3.2
2023,218,Ellikon,,,311.0,StGB,Einbruchdiebstahl,3,2,1,1035,2.9
2023,218,Ellikon,,,311.0,StGB,Einschleichdiebstahl,0,0,0,1035,0
2023,218,Ellikon,,,311.0,StGB,Einbrüche insgesamt,3,2,1,1035,2.9
2023,219,Elsau,,,311.0,StGB,Einbruchdiebstahl,28,12,16,3707,7.6
2023,219,Elsau,,,311.0,StGB,Einschleichdiebstahl,3,3,0,3707,0.8
2023,219,Elsau,,,311.0,StGB,Einbrüche insgesamt,31,15,16,3707,8.4
2023,56,Embrach,,,311.0,StGB,Einbruchdiebstahl,25,15,10,10005,2.5
2023,56,Embrach,,,311.0,StGB,Einschleichdiebstahl,26,24,2,10005,2.6
2023,56,Embrach,,,311.0,StGB,Einbrüche insgesamt,51,39,12,10005,5.1
2023,151,Erlenbach,,,311.0,StGB,Einbruchdiebstahl,30,16,14,5678,5.3
2023,151,Erlenbach,,,311.0,StGB,Einschleichdiebstahl,6,6,0,5678,1.1
2023,151,Erlenbach,,,311.0,StGB,Einbrüche insgesamt,36,22,14,5678,6.3
2023,172,Fehraltorf,,,311.0,StGB,Einbruchdiebstahl,15,8,7,6791,2.2
2023,172,Fehraltorf,,,311.0,StGB,Einschleichdiebstahl,8,8,0,6791,1.2
2023,172,Fehraltorf,,,311.0,StGB,Einbrüche insgesamt,23,16,7,6791,3.4
2023,27,Feuerthalen,,,311.0,StGB,Einbruchdiebstahl,4,3,1,3771,1.1
2023,27,Feuerthalen,,,311.0,StGB,Einschleichdiebstahl,5,3,2,3771,1.3
2023,27,Feuerthalen,,,311.0,StGB,Einbrüche insgesamt,9,6,3,3771,2.4
2023,114,Fischenthal,,,311.0,StGB,Einbruchdiebstahl,2,2,0,2606,0.8
2023,114,Fischenthal,,,311.0,StGB,Einschleichdiebstahl,0,0,0,2606,0
2023,114,Fischenthal,,,311.0,StGB,Einbrüche insgesamt,2,2,0,2606,0.8
2023,28,Flaach,,,311.0,StGB,Einbruchdiebstahl,3,3,0,1474,2
